"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-01 10:00","2019","11","01","10:00","3.8","","-2.9","","62","","","","25","","68","","48.3","","99.82","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-01 11:00","2019","11","01","11:00","4.1","","-3.4","","58","","","","25","","59","","48.3","","100.15","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-01 12:00","2019","11","01","12:00","4.6","","-2.4","","60","","","","25","","52","","48.3","","100.31","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-01 13:00","2019","11","01","13:00","5.0","","-2.6","","58","","","","25","","53","","48.3","","100.56","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-01 14:00","2019","11","01","14:00","5.5","","-3.2","","53","","","","27","","54","","48.3","","100.76","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-01 15:00","2019","11","01","15:00","5.0","","-3.5","","54","","","","26","","42","","48.3","","101.06","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-01 16:00","2019","11","01","16:00","4.3","","-3.6","","57","","","","25","","40","","48.3","","101.25","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-01 17:00","2019","11","01","17:00","3.9","","-3.5","","59","","","","26","","32","","48.3","","101.47","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-01 18:00","2019","11","01","18:00","3.6","","-3.9","","58","","","","25","","36","","24.1","","101.63","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-01 19:00","2019","11","01","19:00","3.2","","-3.8","","60","","","","26","","28","","24.1","","101.74","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-01 20:00","2019","11","01","20:00","2.9","","-4.0","","61","","","","26","","22","","24.1","","101.80","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-01 21:00","2019","11","01","21:00","2.6","","-4.5","","59","","","","26","","25","","24.1","","101.85","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-01 22:00","2019","11","01","22:00","2.5","","-4.0","","62","","","","27","","20","","24.1","","101.86","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-01 23:00","2019","11","01","23:00","1.3","","-3.7","","69","","","","24","","12","","24.1","","101.87","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 00:00","2019","11","02","00:00","1.9","","-3.9","","66","","","","25","","12","","24.1","","101.89","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 01:00","2019","11","02","01:00","2.0","","-3.9","","65","","","","24","","13","","24.1","","101.90","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 02:00","2019","11","02","02:00","1.6","","-3.9","","67","","","","24","","13","","24.1","","101.90","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 03:00","2019","11","02","03:00","1.4","","-4.0","","67","","","","26","","10","","24.1","","101.90","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 04:00","2019","11","02","04:00","1.0","","-3.7","","71","","","","24","","9","","24.1","","101.93","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 05:00","2019","11","02","05:00","-0.1","","-4.1","","74","","","","22","","11","","24.1","","101.93","","","","-4","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 06:00","2019","11","02","06:00","-0.6","","-3.6","","80","","","","24","","8","","24.1","","101.89","","","","-3","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 07:00","2019","11","02","07:00","0.4","","-3.3","","76","","","","","","0","","24.1","","101.90","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 08:00","2019","11","02","08:00","1.3","","-2.9","","74","","","","4","","4","","48.3","","101.88","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 09:00","2019","11","02","09:00","2.6","","-2.8","","68","","","","16","","13","","48.3","","101.86","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 10:00","2019","11","02","10:00","3.1","","-3.7","","61","","","","17","","9","","48.3","","101.79","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 11:00","2019","11","02","11:00","3.9","","-3.8","","57","","","","13","","8","","48.3","","101.73","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 12:00","2019","11","02","12:00","4.3","","-3.3","","58","","","","15","","8","","48.3","","101.61","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 13:00","2019","11","02","13:00","5.0","","-3.2","","56","","","","11","","10","","48.3","","101.50","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 14:00","2019","11","02","14:00","5.6","","-2.4","","56","","","","10","","12","","48.3","","101.40","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 15:00","2019","11","02","15:00","6.3","","-1.2","","58","","","","10","","7","","48.3","","101.35","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 16:00","2019","11","02","16:00","6.2","","-1.0","","60","","","","9","","13","","48.3","","101.30","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 17:00","2019","11","02","17:00","6.2","","-1.9","","56","","","","11","","14","","48.3","","101.27","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 18:00","2019","11","02","18:00","6.0","","-1.9","","57","","","","10","","9","","24.1","","101.26","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 19:00","2019","11","02","19:00","5.9","","-1.7","","58","","","","10","","12","","24.1","","101.20","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 20:00","2019","11","02","20:00","5.6","","-1.0","","62","","","","9","","13","","24.1","","101.14","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 21:00","2019","11","02","21:00","5.4","","-0.6","","65","","","","11","","5","","24.1","","101.14","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 22:00","2019","11","02","22:00","4.3","","1.1","","80","","","","3","","5","","19.3","","101.07","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-02 23:00","2019","11","02","23:00","4.2","","1.6","","83","","","","5","","4","","24.1","","101.01","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 00:00","2019","11","03","00:00","4.0","","2.4","","89","","","","","","0","","24.1","","100.98","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 01:00","2019","11","03","01:00","4.0","","2.3","","88","","","","9","","4","","24.1","","100.93","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 02:00","2019","11","03","02:00","5.0","","2.1","","81","","","","23","","13","","24.1","","100.91","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 03:00","2019","11","03","03:00","3.7","","1.5","","85","","","","25","","13","","24.1","","100.89","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 04:00","2019","11","03","04:00","4.2","","1.7","","84","","","","25","","16","","24.1","","100.90","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 05:00","2019","11","03","05:00","3.8","","1.7","","86","","","","26","","13","","24.1","","100.92","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 06:00","2019","11","03","06:00","3.6","","1.8","","88","","","","23","","12","","24.1","","100.93","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 07:00","2019","11","03","07:00","3.8","","1.5","","85","","","","28","","8","","24.1","","100.93","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 08:00","2019","11","03","08:00","4.1","","2.3","","88","","","","24","","10","","24.1","","100.95","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 09:00","2019","11","03","09:00","5.0","","2.7","","85","","","","22","","14","","24.1","","100.97","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 10:00","2019","11","03","10:00","6.7","","2.0","","72","","","","22","","26","","24.1","","100.97","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 11:00","2019","11","03","11:00","6.2","","1.7","","73","","","","23","","28","","24.1","","100.99","","","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 12:00","2019","11","03","12:00","6.2","","1.8","","73","","","","21","","25","","24.1","","100.98","","","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 13:00","2019","11","03","13:00","6.0","","0.8","","69","","","","25","","27","","48.3","","101.03","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 14:00","2019","11","03","14:00","5.4","","1.8","","78","","","","25","","19","","24.1","","101.04","","","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 15:00","2019","11","03","15:00","6.7","","1.6","","70","","","","24","","17","","48.3","","101.08","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 16:00","2019","11","03","16:00","5.4","","1.3","","75","","","","30","","25","","48.3","","101.14","","","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 17:00","2019","11","03","17:00","4.3","","1.2","","80","","","","29","","10","","48.3","","101.17","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 18:00","2019","11","03","18:00","3.3","","0.6","","82","","","","23","","13","","24.1","","101.24","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 19:00","2019","11","03","19:00","4.5","","0.4","","75","","","","25","","15","","24.1","","101.31","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 20:00","2019","11","03","20:00","4.9","","0.3","","72","","","","24","","16","","24.1","","101.38","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 21:00","2019","11","03","21:00","4.4","","0.2","","74","","","","24","","13","","24.1","","101.45","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 22:00","2019","11","03","22:00","4.1","","-0.2","","74","","","","25","","21","","24.1","","101.54","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-03 23:00","2019","11","03","23:00","3.8","","-0.3","","74","","","","25","","19","","24.1","","101.59","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 00:00","2019","11","04","00:00","3.2","","-0.5","","77","","","","26","","22","","24.1","","101.67","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 01:00","2019","11","04","01:00","2.7","","-0.5","","80","","","","25","","17","","24.1","","101.71","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 02:00","2019","11","04","02:00","2.4","","-0.4","","82","","","","23","","14","","24.1","","101.80","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 03:00","2019","11","04","03:00","2.6","","-0.9","","78","","","","24","","17","","24.1","","101.85","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 04:00","2019","11","04","04:00","2.5","","-1.1","","77","","","","26","","15","","24.1","","101.87","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 05:00","2019","11","04","05:00","1.1","","-1.4","","83","","","","24","","12","","24.1","","101.94","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 06:00","2019","11","04","06:00","1.1","","-1.5","","83","","","","25","","15","","24.1","","101.96","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 07:00","2019","11","04","07:00","1.1","","-1.3","","84","","","","23","","10","","48.3","","101.99","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 08:00","2019","11","04","08:00","3.3","","-0.3","","77","","","","24","","10","","48.3","","102.02","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 09:00","2019","11","04","09:00","4.5","","-1.1","","67","","","","20","","17","","48.3","","102.01","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 10:00","2019","11","04","10:00","5.0","","-0.9","","65","","","","21","","12","","48.3","","102.02","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 11:00","2019","11","04","11:00","6.0","","-2.3","","55","","","","20","","18","","48.3","","101.99","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 12:00","2019","11","04","12:00","6.6","","-3.3","","49","","","","19","","19","","48.3","","101.90","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 13:00","2019","11","04","13:00","6.8","","-2.6","","51","","","","15","","12","","24.1","","101.84","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 14:00","2019","11","04","14:00","6.2","","0.5","","67","","","","15","","21","","24.1","","101.81","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 15:00","2019","11","04","15:00","6.0","","1.4","","72","","","","14","","23","","48.3","","101.70","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 16:00","2019","11","04","16:00","6.9","","0.3","","62","","","","15","","23","","48.3","","101.60","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 17:00","2019","11","04","17:00","6.8","","0.9","","66","","","","15","","19","","48.3","","101.58","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 18:00","2019","11","04","18:00","7.0","","0.8","","65","","","","15","","20","","24.1","","101.51","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 19:00","2019","11","04","19:00","7.3","","0.2","","61","","","","16","","25","","24.1","","101.50","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 20:00","2019","11","04","20:00","7.5","","-0.6","","56","","","","16","","32","","24.1","","101.45","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 21:00","2019","11","04","21:00","7.7","","-0.6","","56","","","","16","","27","","24.1","","101.44","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 22:00","2019","11","04","22:00","8.0","","-0.8","","54","","","","16","","26","","24.1","","101.41","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-04 23:00","2019","11","04","23:00","8.4","","-1.0","","52","","","","16","","29","","24.1","","101.36","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 00:00","2019","11","05","00:00","8.3","","-0.4","","54","","","","16","","23","","24.1","","101.37","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 01:00","2019","11","05","01:00","8.2","","0.7","","59","","","","15","","18","","24.1","","101.35","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 02:00","2019","11","05","02:00","8.1","","0.9","","61","","","","16","","23","","24.1","","101.34","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 03:00","2019","11","05","03:00","7.9","","0.2","","58","","","","15","","26","","24.1","","101.31","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 04:00","2019","11","05","04:00","8.2","","0.5","","59","","","","16","","22","","24.1","","101.30","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 05:00","2019","11","05","05:00","8.5","","1.6","","62","","","","17","","21","","24.1","","101.32","","","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 06:00","2019","11","05","06:00","9.7","","3.3","","64","","","","20","","34","","24.1","","101.35","","","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 07:00","2019","11","05","07:00","8.9","","4.5","","74","","","","19","","22","","24.1","","101.36","","","","","","Rain Showers"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 08:00","2019","11","05","08:00","6.6","","5.0","","89","","","","14","","15","","24.1","","101.40","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 09:00","2019","11","05","09:00","6.8","","5.3","","90","","","","16","","12","","19.3","","101.37","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 10:00","2019","11","05","10:00","7.5","","5.5","","88","","","","16","","14","","24.1","","101.31","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 11:00","2019","11","05","11:00","8.6","","6.5","","87","","","","17","","15","","24.1","","101.24","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 12:00","2019","11","05","12:00","8.8","","6.8","","87","","","","17","","20","","24.1","","101.15","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 13:00","2019","11","05","13:00","9.1","","7.1","","87","","","","18","","18","","24.1","","101.10","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 14:00","2019","11","05","14:00","8.8","","7.4","","91","","","","19","","23","","24.1","","101.08","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 15:00","2019","11","05","15:00","9.0","","7.0","","87","","","","19","","24","","24.1","","101.03","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 16:00","2019","11","05","16:00","8.6","","6.5","","87","","","","21","","30","","24.1","","101.07","","","","","","Rain"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 17:00","2019","11","05","17:00","8.1","","6.1","","87","","","","22","","21","","24.1","","101.15","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 18:00","2019","11","05","18:00","7.6","","3.4","","74","","","","23","","35","","24.1","","101.21","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 19:00","2019","11","05","19:00","6.6","","3.0","","78","","","","23","","30","","24.1","","101.29","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 20:00","2019","11","05","20:00","6.3","","1.7","","72","","","","24","","27","","24.1","","101.38","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 21:00","2019","11","05","21:00","5.9","","1.4","","73","","","","25","","22","","24.1","","101.48","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 22:00","2019","11","05","22:00","5.6","","0.6","","70","","","","25","","26","","24.1","","101.51","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-05 23:00","2019","11","05","23:00","5.1","","-0.4","","68","","","","28","","23","","24.1","","101.48","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 00:00","2019","11","06","00:00","3.4","","0.4","","81","","","","25","","17","","24.1","","101.46","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 01:00","2019","11","06","01:00","3.6","","-1.8","","68","","","","28","","16","","24.1","","101.42","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 02:00","2019","11","06","02:00","3.5","","0.1","","78","","","","24","","19","","24.1","","101.55","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 03:00","2019","11","06","03:00","3.2","","-0.4","","77","","","","26","","14","","24.1","","101.53","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 04:00","2019","11","06","04:00","3.1","","-0.4","","78","","","","24","","13","","24.1","","101.56","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 05:00","2019","11","06","05:00","3.2","","-1.0","","74","","","","24","","22","","24.1","","101.60","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 06:00","2019","11","06","06:00","2.6","","-1.3","","75","","","","26","","24","","24.1","","101.66","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 07:00","2019","11","06","07:00","1.1","","-2.5","","77","","","","30","","13","","24.1","","101.80","","","","","","Mainly Clear"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 08:00","2019","11","06","08:00","2.3","","-2.3","","72","","","","27","","22","","24.1","","101.97","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 09:00","2019","11","06","09:00","2.8","","-3.2","","64","","","","25","","24","","24.1","","102.05","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 10:00","2019","11","06","10:00","3.6","","-7.5","","44","","","","27","","33","","24.1","","102.09","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 11:00","2019","11","06","11:00","3.8","","-6.1","","48","","","","27","","34","","24.1","","102.15","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 12:00","2019","11","06","12:00","3.0","","-8.3","","43","","","","27","","34","","48.3","","102.14","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 13:00","2019","11","06","13:00","4.1","","-8.3","","40","","","","25","","32","","48.3","","102.08","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 14:00","2019","11","06","14:00","4.4","","-6.5","","45","","","","26","","30","","48.3","","102.06","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 15:00","2019","11","06","15:00","4.4","","-6.1","","46","","","","23","","25","","48.3","","102.03","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 16:00","2019","11","06","16:00","4.0","","-5.8","","49","","","","24","","25","","48.3","","102.03","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 17:00","2019","11","06","17:00","3.5","","-5.2","","53","","","","25","","14","","48.3","","102.01","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 18:00","2019","11","06","18:00","2.8","","-4.9","","57","","","","24","","17","","24.1","","102.00","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 19:00","2019","11","06","19:00","3.9","","-4.7","","54","","","","24","","26","","24.1","","101.97","","","","","","Mostly Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 20:00","2019","11","06","20:00","4.1","","-3.7","","57","","","","23","","28","","24.1","","101.92","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 21:00","2019","11","06","21:00","4.0","","-3.3","","59","","","","22","","35","","24.1","","101.91","","","","","","NA"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 22:00","2019","11","06","22:00","3.9","","-2.6","","62","","","","23","","25","","24.1","","101.89","","","","","","Cloudy"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-06 23:00","2019","11","06","23:00","2.3","","-0.9","","79","","","","22","","27","","8.1","","101.85","","","","","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-07 00:00","2019","11","07","00:00","1.1","","-0.1","","91","","","","24","","17","","6.4","","101.85","","","","","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-07 01:00","2019","11","07","01:00","0.9","","0.2","","95","","","","23","","20","","4.8","","101.79","","","","","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-07 02:00","2019","11","07","02:00","0.7","","-0.1","","94","","","","23","","18","","3.6","","101.77","","","","","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-07 03:00","2019","11","07","03:00","0.9","","0.2","","95","","","","22","","18","","6.4","","101.70","","","","","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-07 04:00","2019","11","07","04:00","0.4","","-0.2","","96","","","","25","","9","","4.0","","101.68","","","","","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-07 05:00","2019","11","07","05:00","1.0","","0.4","","96","","","","24","","12","","8.1","","101.64","","","","","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-07 06:00","2019","11","07","06:00","0.8","","0.1","","95","","","","24","","8","","4.8","","101.60","","","","","","Snow"
"-73.74","45.47","MONTREAL INTL A","7025251","2019-11-07 07:00","2019","11","07","07:00","0.6","","0.0","","96","","","","24","","8","","2.4","","101.58","","","","","","Snow,Fog"
